,Open_gradient,Open_mean,Open_median,Open_std,Bullish_gradient,Bullish_mean,Bullish_median,Bullish_std,Neutral_gradient,Neutral_mean,Neutral_median,Neutral_std,Bearish_gradient,Bearish_mean,Bearish_median,Bearish_std
1996-01-25,-0.398648148148,88.2738518519,88.628,2.15865591533,-0.00302354815791,0.474935985205,0.48,0.0466714271581,0.0176276879074,0.265855735296,0.28,0.0536126578979,-0.0146040989526,0.259208197905,0.26,0.0453780643959
1996-02-01,0.362407407407,88.4264814815,88.8333333333,2.22581867924,-0.0216666666667,0.461602651871,0.48,0.0588676816314,0.0161111111111,0.290300179741,0.29,0.0587977252714,0.00555555555556,0.248097086794,0.24,0.0353758345402
1996-02-08,0.614907407407,88.6511111111,89.3333333333,2.35387308887,0.0183333333333,0.464935985205,0.48,0.0622650930864,-0.00444444444444,0.291411290852,0.29,0.0590644071877,-0.0138888888889,0.24365264235,0.24,0.0438849964117
1996-02-15,0.290740740741,89.3966666667,89.35,2.99697707781,0.0,0.47049154076,0.48,0.0655075059782,0.0116666666667,0.294744624185,0.31,0.0591727793244,-0.0116666666667,0.234763753461,0.24,0.0512145246925
1996-02-22,1.24490740741,90.0796296296,89.35,4.10652129506,0.00611111111111,0.473824874094,0.48,0.068143319237,-0.01,0.292522401963,0.31,0.0618763110655,0.00388888888889,0.23365264235,0.24,0.0507614374779
1996-02-29,0.926018518519,91.0925925926,90.0016666667,4.85389821137,0.00555555555556,0.474935985205,0.49,0.0683162572296,-0.0216666666667,0.285855735296,0.31,0.0659636171396,0.0161111111111,0.239208197905,0.25,0.0537974284812
1996-03-07,1.43111111111,92.3892592593,90.855,5.70017192242,-0.0225320073976,0.473824874094,0.49,0.0686307410954,0.021816756537,0.27918906863,0.29,0.063125516333,0.000715210063722,0.246985975683,0.27,0.0526137684235
1996-03-14,1.18407407407,93.4457407407,94.6866666667,5.66049419336,0.00759602219292,0.461602651871,0.45,0.0635860182621,-0.00489471405552,0.290300179741,0.29,0.0526144809743,-0.00270118574672,0.248097086794,0.27,0.053190482675
1996-03-21,1.62990740741,94.8038888889,97.2233333333,4.88432097205,-0.0144444444444,0.458888888889,0.45,0.0672382900907,0.0166666666667,0.294444444444,0.29,0.0555999822364,-0.00222222222222,0.246666666667,0.27,0.051854497287
1996-03-28,1.8787037037,96.8525925926,97.4583333333,4.13434807669,0.0283333333333,0.464444444444,0.47,0.0658468106224,-0.0172222222222,0.296666666667,0.31,0.0557773351023,-0.0111111111111,0.238888888889,0.25,0.0499876527965
1996-04-04,1.35638888889,98.1742592593,98.45,3.59971879141,-0.0116666666667,0.474444444444,0.47,0.0551988548817,0.0,0.286666666667,0.31,0.0429469957558,0.0116666666667,0.238888888889,0.25,0.0499876527965
1996-04-11,1.22611111111,99.5401851852,98.5816666667,2.80871367294,-0.0166666666667,0.458888888889,0.45,0.0542513582921,0.0144444444444,0.3,0.31,0.0623609564462,0.00222222222222,0.241111111111,0.25,0.0462948147911
1996-04-18,0.446037037037,100.444333333,101.02,2.37742380024,-0.0183333333333,0.444444444444,0.45,0.0505769185633,0.0233333333333,0.312222222222,0.31,0.0729958564696,-0.005,0.243333333333,0.25,0.0426874949162
1996-04-25,0.689222222222,100.956,101.896666667,2.41669966261,-0.0188888888889,0.424444444444,0.44,0.0439977552738,0.0188888888889,0.331111111111,0.31,0.0657342198122,6.16790569236e-18,0.244444444444,0.26,0.0429757324574
1996-05-02,1.32759259259,102.338777778,102.824,3.76915774395,-0.0238888888889,0.401111111111,0.4,0.0568515502465,0.0144444444444,0.351111111111,0.35,0.0554665954415,0.00944444444444,0.247777777778,0.26,0.0473234209757
1996-05-09,1.83768518519,103.674518519,103.148333333,4.99570678674,0.0111111111111,0.404444444444,0.4,0.0603896810742,0.00222222222222,0.354444444444,0.35,0.051878300133,-0.0133333333333,0.241111111111,0.24,0.0479454422453
1996-05-16,2.07611111111,105.389703704,103.186666667,5.21230760593,0.0161111111111,0.406666666667,0.4,0.0620035841258,0.005,0.365555555556,0.38,0.044996570514,-0.0211111111111,0.227777777778,0.22,0.0518068587861
1996-05-23,1.54175925926,107.510814815,103.396666667,5.34017710233,-0.0172222222222,0.407777777778,0.4,0.0612422834645,0.0111111111111,0.371111111111,0.38,0.0458122847291,0.00611111111111,0.221111111111,0.22,0.0470093240029
1996-05-30,1.72722222222,108.983222222,110.895,5.80912692703,0.0116666666667,0.412222222222,0.4,0.066796170512,0.00833333333333,0.375555555556,0.38,0.041395413356,-0.02,0.212222222222,0.21,0.0534951249654
1996-06-06,1.66592592593,110.744925926,112.895,5.79706243144,0.0288888888889,0.43,0.4,0.0912870929175,-0.0194444444444,0.373333333333,0.38,0.0452155332208,-0.00944444444444,0.196666666667,0.18,0.0627162924074
1996-06-13,1.85709259259,112.486407407,113.041666667,5.60440399972,-0.00222222222222,0.437777777778,0.46,0.0913817119776,-0.0183333333333,0.356666666667,0.38,0.0487624627944,0.0205555555556,0.205555555556,0.21,0.0639637242872
1996-06-20,2.61518518519,114.563740741,116.313333333,5.07816624767,0.0111111111111,0.447777777778,0.47,0.0916245694582,-0.01,0.341111111111,0.35,0.0484067131351,-0.00111111111111,0.211111111111,0.23,0.0636735501418
1996-06-27,1.65731481481,116.839111111,116.648333333,3.92837632089,0.0227777777778,0.454444444444,0.47,0.0870646134407,-0.0116666666667,0.334444444444,0.32,0.0466931141988,-0.0111111111111,0.211111111111,0.23,0.0636735501418
1996-07-03,0.978333333333,118.128740741,117.752,3.66140595265,-0.00777777777778,0.47,0.47,0.0639444203108,0.02,0.335555555556,0.32,0.0483301403798,-0.0122222222222,0.194444444444,0.21,0.0514481640124
1996-07-11,1.01537037037,119.018555556,118.821666667,3.26908994019,-0.0261111111111,0.452222222222,0.46,0.0791310836212,0.00944444444444,0.35,0.35,0.0571547606649,0.0166666666667,0.197777777778,0.23,0.0532870169257
1996-07-18,0.352407407407,119.796333333,119.895,2.44967841679,0.0155555555556,0.445555555556,0.42,0.0807067546548,-0.0133333333333,0.346666666667,0.35,0.0561743318212,-0.00222222222222,0.207777777778,0.23,0.0537024265493
1996-07-25,-0.364055555556,119.670222222,119.895,2.64700707299,-0.025,0.436666666667,0.42,0.0921351664072,0.0133333333333,0.352222222222,0.35,0.0632065006815,0.0116666666667,0.211111111111,0.24,0.0558658003999
1996-08-01,0.0637407407407,119.700407407,119.895,2.6137144175,-0.0416666666667,0.413333333333,0.42,0.0970681318571,-0.00444444444444,0.348888888889,0.32,0.0640216012928,0.0461111111111,0.237777777778,0.25,0.0708327886689
1996-08-08,0.160555555556,119.755925926,119.895,2.57678406506,-0.0194444444444,0.377777777778,0.4,0.0745024649522,0.0144444444444,0.358888888889,0.35,0.0609998988058,0.005,0.263333333333,0.25,0.0565685424949
1996-08-15,0.425740740741,120.139074074,121.05,2.66426664117,-0.0294444444444,0.355555555556,0.32,0.0735014907046,0.02,0.374444444444,0.38,0.05659036257,0.00944444444444,0.27,0.26,0.0581186525805
1996-08-22,0.145092592593,120.465555556,121.05,2.97535400944,0.01,0.348888888889,0.32,0.0629716769569,0.00777777777778,0.384444444444,0.38,0.0459736908124,-0.0177777777778,0.266666666667,0.26,0.0611010092661
1996-08-29,0.0637037037037,120.505,121.05,3.01953291294,-0.0294444444444,0.333333333333,0.3,0.060736223861,0.0122222222222,0.4,0.41,0.0452155332208,0.0172222222222,0.266666666667,0.26,0.0611010092661
1996-09-05,0.311111111111,120.703888889,121.05,3.19816556216,3.08395284618e-18,0.317777777778,0.29,0.0541146473862,-0.00777777777778,0.402222222222,0.42,0.0461345322045,0.00777777777778,0.28,0.26,0.0507718207058
1996-09-12,0.0988703703704,120.979,122.27,3.32026956365,-0.0177777777778,0.314444444444,0.29,0.0547947911375,0.00111111111111,0.392222222222,0.38,0.0466137265853,0.0166666666667,0.293333333333,0.29,0.0541602560309
1996-09-19,1.03216666667,121.387703704,123.526,3.38739281529,-0.00444444444444,0.298888888889,0.29,0.0477131345635,3.08395284618e-18,0.404444444444,0.42,0.0483301403798,0.00444444444444,0.296666666667,0.29,0.0522812904712
1996-09-26,2.15157407407,123.212703704,123.573333333,3.93131380498,-0.00166666666667,0.297777777778,0.28,0.0480226284111,0.0105555555556,0.4,0.41,0.0457043640027,-0.00888888888889,0.302222222222,0.31,0.0507231653801
1996-10-03,2.60259259259,125.441407407,124.02,5.20989882079,0.00777777777778,0.302222222222,0.28,0.04983924776,0.00222222222222,0.407777777778,0.41,0.0364471543708,-0.01,0.29,0.29,0.0432049379894
1996-10-10,1.17972222222,127.138074074,124.291666667,5.07693618549,0.0266666666667,0.314444444444,0.28,0.0581398908976,-0.0194444444444,0.4,0.41,0.0473755680118,-0.00722222222222,0.285555555556,0.29,0.0408550584686
1996-10-17,1.31935185185,128.612703704,124.458333333,5.36789799181,-0.015,0.326666666667,0.29,0.0590668171556,0.00666666666667,0.393333333333,0.39,0.048304589154,0.00833333333333,0.28,0.28,0.040551750202
1996-10-24,1.52444444444,129.996962963,131.603333333,5.71334115226,0.0127777777778,0.322222222222,0.29,0.0522340412157,-0.0127777777778,0.392222222222,0.39,0.048939367879,-3.08395284618e-18,0.285555555556,0.28,0.0316617929973
1996-10-31,0.974685185185,131.172888889,133.521666667,5.44497474515,0.0177777777778,0.337777777778,0.34,0.0578845167895,-0.0172222222222,0.377777777778,0.36,0.045893058729,-0.000555555555556,0.284444444444,0.28,0.0326976421546
1996-11-07,1.48927777778,132.489185185,134.603333333,5.03918473984,0.00444444444444,0.347777777778,0.37,0.0547271571379,-0.00277777777778,0.362222222222,0.36,0.0491658819774,-0.00166666666667,0.29,0.28,0.0371184290855
1996-11-14,2.36111111111,134.236481481,135.541666667,4.30058799055,-0.005,0.344444444444,0.37,0.0588993701364,0.005,0.373333333333,0.36,0.0559761854125,-9.25185853854e-18,0.282222222222,0.28,0.0277999911182
1996-11-21,1.95037037037,136.513148148,136.138333333,3.37755504058,0.0194444444444,0.356666666667,0.37,0.0509901951359,-0.015,0.36,0.36,0.0473755680118,-0.00444444444444,0.283333333333,0.29,0.0278886675511
1996-11-27,1.76185185185,138.67537037,136.916666667,5.25140896895,0.0166666666667,0.373333333333,0.38,0.047609522857,-0.0166666666667,0.347777777778,0.34,0.0470880446676,0.0,0.278888888889,0.27,0.0264341716742
1996-12-05,2.36707407407,140.444222222,136.916666667,6.82673984697,0.0172222222222,0.393333333333,0.39,0.0642910050733,-0.00333333333333,0.334444444444,0.33,0.0501356185452,-0.0138888888889,0.272222222222,0.27,0.0342467444609
1996-12-12,2.46631481481,142.904777778,139.251666667,7.80848135122,-0.00222222222222,0.394444444444,0.39,0.064482747238,-0.0116666666667,0.328888888889,0.33,0.055064496415,0.0138888888889,0.276666666667,0.27,0.0385861230093
1996-12-19,-6.45796296296,139.53237037,139.251666667,14.1993047608,0.00222222222222,0.396666666667,0.4,0.0642910050733,-0.00944444444444,0.32,0.3,0.0557773351023,0.00722222222222,0.283333333333,0.29,0.040276819912
1996-12-26,-7.1487037037,133.363296296,139.251666667,23.2024351082,-0.0166666666667,0.39,0.4,0.0676592771006,-0.00777777777778,0.311111111111,0.29,0.055064496415,0.0244444444444,0.298888888889,0.29,0.0502094379009
1997-01-02,-5.3757962963,127.807148148,139.251666667,27.7766015547,-0.00388888888889,0.384444444444,0.37,0.0670175948889,0.0161111111111,0.311111111111,0.29,0.055064496415,-0.0122222222222,0.304444444444,0.3,0.0471666339484
1997-01-09,-5.79664814815,122.086222222,139.251666667,30.6275587484,0.0283333333333,0.391111111111,0.4,0.0682225841467,-0.0194444444444,0.315555555556,0.3,0.0547947911375,-0.00888888888889,0.293333333333,0.29,0.0492160768674
1997-01-16,-6.34203703704,115.933074074,105.19,32.0888480093,-0.00166666666667,0.402222222222,0.4,0.0522340412157,0.00666666666667,0.308888888889,0.3,0.0395655418106,-0.005,0.288888888889,0.29,0.0510869508114
1997-01-23,-7.29418518519,109.291592593,84.65,31.7634252692,0.00722222222222,0.407777777778,0.41,0.051159397481,-0.00333333333333,0.306666666667,0.3,0.0382970843103,-0.00388888888889,0.285555555556,0.27,0.051878300133
1997-01-30,-6.47651851852,102.534185185,84.65,28.4548463919,-0.0255555555556,0.401111111111,0.4,0.0517353187859,0.02,0.318888888889,0.32,0.0499876527965,0.00555555555556,0.28,0.26,0.0557773351023
1997-02-06,-8.91648148148,96.344037037,84.65,22.1969098286,0.0183333333333,0.4,0.4,0.0492160768674,0.00444444444444,0.325555555556,0.33,0.0469304712932,-0.0227777777778,0.274444444444,0.26,0.0643102050155
1997-02-13,-1.56175925926,90.2792222222,84.65,8.20957427506,0.00166666666667,0.406666666667,0.4,0.0539547135208,-0.00111111111111,0.328888888889,0.33,0.0430618275002,-0.000555555555556,0.264444444444,0.25,0.0618440891114
1997-02-20,2.03248148148,89.6008888889,84.65,7.13086554925,0.0144444444444,0.412222222222,0.42,0.0555333288871,0.0172222222222,0.338888888889,0.33,0.0409456128282,-0.0316666666667,0.248888888889,0.24,0.0634988091655
1997-02-27,1.49038888889,91.485,90.2466666667,6.95173561417,0.0105555555556,0.424444444444,0.43,0.0476354469116,0.00277777777778,0.347777777778,0.33,0.0355208163625,-0.0133333333333,0.227777777778,0.24,0.0404908159073
1997-03-06,1.35840740741,92.9326296296,97.1866666667,6.71952601658,0.0288888888889,0.453333333333,0.44,0.0761577310586,-0.0166666666667,0.335555555556,0.33,0.0537713494781,-0.0122222222222,0.211111111111,0.22,0.0381355606705
1997-03-13,1.7487962963,94.5061481481,97.6266666667,6.23650317918,0.0,0.453333333333,0.44,0.0761577310586,0.00222222222222,0.34,0.36,0.0547722557505,-0.00222222222222,0.206666666667,0.2,0.0368178700573
1997-03-20,1.91666666667,96.1474444444,98.352,5.05386990457,-0.0166666666667,0.451111111111,0.44,0.0790842651079,0.00888888888889,0.336666666667,0.36,0.0524933858267,0.00777777777778,0.212222222222,0.2,0.0456503079648
1997-03-27,1.30814814815,97.7354074074,98.5816666667,2.83835282513,0.00777777777778,0.444444444444,0.44,0.0838134318473,3.08395284618e-18,0.347777777778,0.36,0.0580761526461,-0.00777777777778,0.207777777778,0.2,0.0426296135406
1997-04-03,-0.427407407407,98.1289259259,98.5816666667,1.84423020026,-0.0338888888889,0.433333333333,0.44,0.098319208025,0.00444444444444,0.346666666667,0.36,0.0569600249688,0.0294444444444,0.22,0.2,0.0575422550054
1997-04-10,-1.14496296296,97.6024074074,98.5816666667,2.57122401451,-0.02,0.408888888889,0.43,0.103434836647,0.0166666666667,0.354444444444,0.37,0.0588993701364,0.00333333333333,0.236666666667,0.22,0.0594418483338
1997-04-17,-0.245611111111,96.997962963,98.352,2.30780522342,-0.0233333333333,0.385555555556,0.36,0.110464786859,-0.00222222222222,0.363333333333,0.37,0.0543650214343,0.0255555555556,0.251111111111,0.22,0.0727926193518
1997-04-24,-0.142925925926,96.7477777778,97.6266666667,2.18687321744,-0.00111111111111,0.37,0.34,0.110151410946,-1.54197642309e-18,0.367777777778,0.37,0.0563279638028,0.00111111111111,0.262222222222,0.28,0.0686015512908
1997-05-01,1.73768518519,97.7523703704,97.6266666667,4.00989329141,-0.0516666666667,0.352222222222,0.31,0.110330591887,0.0277777777778,0.372222222222,0.4,0.0571115434484,0.0238888888889,0.275555555556,0.3,0.0668515953622
1997-05-08,2.54175925926,99.9025555556,98.5816666667,7.2474162548,-0.0233333333333,0.312222222222,0.29,0.0524463276498,0.00944444444444,0.396666666667,0.4,0.0244948974278,0.0138888888889,0.291111111111,0.3,0.0499876527965
1997-05-15,2.38796296296,102.15737037,98.5816666667,9.39569349794,-0.00166666666667,0.297777777778,0.29,0.0318948890987,0.0122222222222,0.404444444444,0.4,0.0258676593929,-0.0105555555556,0.297777777778,0.3,0.0404908159073
1997-05-22,1.70518518519,104.224777778,98.5816666667,10.3898721056,0.00666666666667,0.305555555556,0.29,0.0464545443564,-0.0122222222222,0.404444444444,0.4,0.0258676593929,0.00555555555556,0.29,0.29,0.0457043640027
1997-05-29,2.60174074074,106.345333333,107.393333333,10.9540142436,0.015,0.31,0.29,0.0529150262213,-0.00611111111111,0.396666666667,0.4,0.0301846171271,-0.00888888888889,0.293333333333,0.29,0.04136557882
1997-06-05,4.02281481481,109.693962963,116.978333333,11.2071185727,0.0105555555556,0.324444444444,0.3,0.0575637059866,0.00111111111111,0.396666666667,0.4,0.0301846171271,-0.0116666666667,0.278888888889,0.28,0.0481766297526
1997-06-12,2.94374074074,113.014925926,117.251666667,9.96410849961,0.0383333333333,0.35,0.31,0.0823272602349,-0.00611111111111,0.388888888889,0.4,0.0366498277833,-0.0322222222222,0.261111111111,0.26,0.0611817773242
1997-06-19,3.67564814815,116.151037037,117.666666667,8.3070158485,0.0166666666667,0.375555555556,0.4,0.0860376030338,-0.00611111111111,0.386666666667,0.4,0.0382970843103,-0.0105555555556,0.237777777778,0.25,0.054929809308
1997-06-26,3.28083333333,119.766777778,119.105,5.82233153841,0.0394444444444,0.406666666667,0.4,0.105198225587,-0.0183333333333,0.37,0.36,0.0539547135208,-0.0211111111111,0.223333333333,0.23,0.0588784057755
1997-07-03,1.60361111111,122.281222222,122.336666667,4.71744784527,0.0255555555556,0.433333333333,0.41,0.1,-0.0216666666667,0.353333333333,0.35,0.0642910050733,-0.00388888888889,0.213333333333,0.23,0.048304589154
1997-07-10,0.807407407407,123.528814815,123.868333333,4.63406113418,0.0188888888889,0.453333333333,0.45,0.0816496580928,-0.0172222222222,0.337777777778,0.35,0.0580761526461,-0.00166666666667,0.208888888889,0.23,0.0425426438202
1997-07-17,1.64116666667,124.80737037,123.926,4.82078531445,0.0105555555556,0.474444444444,0.49,0.061302729885,-0.00222222222222,0.325555555556,0.33,0.0454877544232,-0.00833333333333,0.2,0.2,0.0391578004149
1997-07-24,2.86466666667,127.010888889,128.206666667,5.36522654475,0.0183333333333,0.488888888889,0.49,0.0597112393002,-0.00444444444444,0.318888888889,0.33,0.0443331940961,-0.0138888888889,0.192222222222,0.18,0.0393778781037
1997-07-31,2.32890740741,129.805148148,129.375,6.24726943633,0.0205555555556,0.503333333333,0.52,0.0516397779494,-0.0233333333333,0.307777777778,0.3,0.0475576323534,0.00277777777778,0.188888888889,0.18,0.0354163943345
1997-08-07,1.76990740741,131.510222222,130.023333333,6.49906378063,-0.00888888888889,0.512222222222,0.52,0.0382325567424,-0.00611111111111,0.292222222222,0.3,0.0364471543708,0.015,0.195555555556,0.18,0.0419288050314
1997-08-14,2.5137962963,133.722814815,130.612,6.38808858197,0.00611111111111,0.508888888889,0.49,0.0387138919782,-0.0116666666667,0.286666666667,0.28,0.033993463424,0.00555555555556,0.204444444444,0.22,0.0397523196
1997-08-21,1.1087962963,135.526703704,137.083333333,5.59347990238,-0.015,0.508888888889,0.49,0.0387138919782,0.005,0.281111111111,0.28,0.0264341716742,0.01,0.21,0.22,0.036514837167
1997-08-28,0.442685185185,136.334481481,137.083333333,5.15447745459,-0.0105555555556,0.495555555556,0.49,0.0275322482075,0.0133333333333,0.288888888889,0.3,0.0292287698621,-0.00277777777778,0.215555555556,0.22,0.0302254900194
1997-09-04,1.06094444444,137.06337037,137.083333333,4.64958260557,0.00944444444444,0.493333333333,0.49,0.0262466929134,-0.00333333333333,0.292222222222,0.3,0.0261524495465,-0.00611111111111,0.214444444444,0.22,0.0298556196501
1997-09-11,0.669111111111,137.758185185,137.083333333,3.62949328882,-0.0177777777778,0.484444444444,0.49,0.0457313680606,0.00944444444444,0.301111111111,0.3,0.0381355606705,0.00833333333333,0.214444444444,0.22,0.0298556196501
1997-09-18,0.559722222222,138.540925926,137.656666667,2.62439812161,-0.0111111111111,0.476666666667,0.49,0.049888765157,0.00277777777778,0.304444444444,0.3,0.0416629627983,0.00833333333333,0.218888888889,0.22,0.0272618758809
1997-09-25,-1.20944444444,138.311666667,137.656666667,2.82423036605,-0.0183333333333,0.461111111111,0.48,0.0495411040214,0.0261111111111,0.32,0.3,0.0594418483338,-0.00777777777778,0.218888888889,0.22,0.0272618758809
1997-10-02,-0.489166666667,137.324074074,136.645,2.62375168568,-0.01,0.445555555556,0.47,0.0474016200171,0.0177777777778,0.338888888889,0.33,0.0611817773242,-0.00777777777778,0.215555555556,0.22,0.0287174399629
1997-10-09,-1.1237962963,136.677037037,136.583333333,2.77722869882,-0.0127777777778,0.434444444444,0.42,0.0496903995,0.0183333333333,0.357777777778,0.36,0.0601438604566,-0.00555555555556,0.207777777778,0.21,0.02484519975
1997-10-16,-0.542685185185,135.958333333,135.781666667,1.95822907524,-0.005,0.427777777778,0.42,0.0456503079648,0.0161111111111,0.374444444444,0.38,0.0569816951331,-0.0111111111111,0.197777777778,0.2,0.0311903752169
1997-10-23,0.125925925926,135.628333333,135.781666667,1.40362427705,-0.00277777777778,0.421111111111,0.42,0.0401232668562,-0.00333333333333,0.381111111111,0.38,0.0510869508114,0.00611111111111,0.197777777778,0.2,0.0311903752169
1997-10-30,-0.447407407407,135.422222222,135.02,1.37510830101,-0.02,0.413333333333,0.4,0.036514837167,0.0311111111111,0.395555555556,0.42,0.0529383522203,-0.0111111111111,0.191111111111,0.19,0.0360383883116
1997-11-06,-0.0490740740741,135.047407407,134.79,1.46437997479,0.00777777777778,0.403333333333,0.4,0.02,-0.00888888888889,0.404444444444,0.42,0.0371516744384,0.00111111111111,0.192222222222,0.19,0.0370518488901
1997-11-13,-0.790277777778,134.808703704,134.79,1.69725573303,-0.00722222222222,0.404444444444,0.4,0.0183249138916,0.00611111111111,0.403333333333,0.42,0.0380058475033,0.00111111111111,0.192222222222,0.19,0.0370518488901
1997-11-20,-0.592777777778,134.060740741,133.926666667,1.75952383975,0.00888888888889,0.407777777778,0.4,0.0229868454062,-0.00722222222222,0.405555555556,0.42,0.0359354702862,-0.00166666666667,0.186666666667,0.19,0.036209268304
1997-11-26,0.0410185185185,133.873148148,133.448333333,1.73711028038,-0.00222222222222,0.407777777778,0.4,0.0229868454062,-0.00388888888889,0.398888888889,0.38,0.0344623609317,0.00611111111111,0.193333333333,0.19,0.036209268304
1997-12-04,0.730055555556,134.215962963,133.448333333,1.99860501007,0.005,0.408888888889,0.4,0.0223330569358,-0.00222222222222,0.396666666667,0.38,0.0336650164612,-0.00277777777778,0.194444444444,0.2,0.0362433476229
1997-12-11,1.04840740741,135.169666667,134.79,3.13155641499,0.0116666666667,0.421111111111,0.41,0.0314269680527,-0.0188888888889,0.385555555556,0.38,0.0371516744384,0.00722222222222,0.193333333333,0.2,0.036514837167
1997-12-18,0.575462962963,135.971703704,134.79,3.99179736257,6.16790569236e-18,0.424444444444,0.41,0.0337016686402,0.00888888888889,0.378888888889,0.37,0.0338113867882,-0.00888888888889,0.196666666667,0.2,0.0326598632371
1997-12-24,-0.0969444444444,136.009296296,134.79,4.0041340071,-0.00277777777778,0.421111111111,0.4,0.0344623609317,-0.00888888888889,0.384444444444,0.38,0.0343547218528,0.0116666666667,0.194444444444,0.19,0.0323560439524
1997-12-31,-1.049,135.325518519,133.331666667,4.63043852844,-0.00111111111111,0.422222222222,0.41,0.0339207500499,-0.00222222222222,0.373333333333,0.37,0.0221108319357,0.00333333333333,0.204444444444,0.2,0.0275322482075
1998-01-08,-1.17644444444,134.35662963,133.331666667,5.74894174361,-0.00444444444444,0.414444444444,0.4,0.0427164061928,-0.00222222222222,0.372222222222,0.37,0.0229868454062,0.00666666666667,0.213333333333,0.2,0.0429469957558
1998-01-16,0.34037037037,134.102,133.331666667,5.88306361358,-0.00166666666667,0.418888888889,0.41,0.0409456128282,0.005,0.375555555556,0.38,0.0245452467049,-0.00333333333333,0.205555555556,0.19,0.0419288050314
1998-01-23,-0.222071428571,133.962396825,133.331666667,5.97104584003,-0.00444444444444,0.411111111111,0.4,0.0409456128282,0.0116666666667,0.383333333333,0.38,0.033993463424,-0.00722222222222,0.205555555556,0.19,0.0419288050314
1998-01-30,0.453505291005,134.215767196,135.612,5.98726516137,-0.00888888888889,0.401111111111,0.4,0.0519496432336,-0.00833333333333,0.384444444444,0.39,0.0340297618469,0.0172222222222,0.214444444444,0.19,0.0514481640124
1998-02-05,0.761277777778,135.007396825,135.612,6.72963040256,-0.01,0.398888888889,0.4,0.0523756611084,0.0138888888889,0.386666666667,0.39,0.0355902608401,-0.00388888888889,0.214444444444,0.19,0.0514481640124
1998-02-12,1.44605555556,136.325878307,135.612,8.81577064722,-0.0255555555556,0.377777777778,0.38,0.049615807915,0.0127777777778,0.4,0.4,0.0343187671366,0.0127777777778,0.222222222222,0.2,0.0509417483838
1998-02-19,1.9885,137.972915344,135.612,11.0183806139,0.0144444444444,0.376666666667,0.38,0.047842333648,-0.0133333333333,0.398888888889,0.4,0.0354163943345,-0.00111111111111,0.224444444444,0.2,0.0490149888891
1998-02-26,2.88548148148,140.149396825,135.612,12.5347264644,-0.00444444444444,0.378888888889,0.38,0.0493163133804,0.0111111111111,0.401111111111,0.4,0.0366498277833,-0.00666666666667,0.22,0.2,0.0535412613474
1998-03-05,-4.35444444444,137.787248677,135.612,16.0046873293,0.0316666666667,0.392222222222,0.38,0.068439393753,-0.005,0.397777777778,0.4,0.041305845101,-0.0266666666667,0.21,0.19,0.0588784057755
1998-03-12,-6.50794973545,133.237433862,135.612,23.2971365914,0.01,0.413333333333,0.42,0.0777460252646,-0.00333333333333,0.396666666667,0.4,0.0426874949162,-0.00666666666667,0.19,0.18,0.0516397779494
1998-03-19,-5.17002116402,127.823174603,135.612,28.4975480021,-0.00222222222222,0.415555555556,0.42,0.0781893870478,-0.0122222222222,0.392222222222,0.39,0.044165793143,0.0144444444444,0.192222222222,0.19,0.0515919411833
1998-03-26,-5.482,122.501296296,135.612,31.9225217859,0.0116666666667,0.417777777778,0.42,0.0774277839564,0.00166666666667,0.384444444444,0.38,0.0391893157523,-0.0133333333333,0.197777777778,0.2,0.0515919411833
1998-04-02,-5.90464814815,116.840703704,107.376666667,33.5701826124,0.00611111111111,0.433333333333,0.44,0.0676592771006,-0.00777777777778,0.38,0.36,0.040551750202,0.00166666666667,0.186666666667,0.2,0.0371184290855
1998-04-09,-6.72262962963,110.734037037,89.1766666667,33.0441142797,0.0266666666667,0.442222222222,0.45,0.0652819147625,-0.0211111111111,0.368888888889,0.36,0.0417517649512,-0.00555555555556,0.188888888889,0.2,0.0384258143684
1998-04-16,-7.55175925926,103.621481481,89.1766666667,29.7087342651,-0.00888888888889,0.454444444444,0.45,0.0444999653211,0.00611111111111,0.358888888889,0.36,0.0303477784083,0.00277777777778,0.186666666667,0.2,0.0352766841475
1998-04-23,-10.3692407407,95.976,89.014,22.8350055641,0.025,0.463333333333,0.45,0.0503322295685,-0.02,0.354444444444,0.35,0.0326976421546,-0.005,0.182222222222,0.2,0.0370518488901
1998-04-30,-2.58346296296,88.936,89.014,7.60707296607,-0.0216666666667,0.461111111111,0.45,0.0525873758498,0.00944444444444,0.348888888889,0.35,0.0218298696715,0.0122222222222,0.19,0.2,0.0368178700573
1998-05-07,0.773981481481,87.2632222222,89.014,4.30798888658,-0.0127777777778,0.451111111111,0.44,0.0467723670663,-0.00611111111111,0.346666666667,0.35,0.0244948974278,0.0188888888889,0.202222222222,0.22,0.0364471543708
1998-05-14,0.648333333333,87.8361851852,89.014,4.11344547873,-0.00388888888889,0.44,0.44,0.0377123616633,0.000555555555556,0.346666666667,0.35,0.0244948974278,0.00333333333333,0.213333333333,0.22,0.0266666666667
1998-05-21,0.369907407407,88.2854444444,89.014,3.55734924895,-0.0105555555556,0.427777777778,0.43,0.051159397481,0.00555555555556,0.352222222222,0.35,0.0315445990368,0.005,0.22,0.22,0.0298142397
1998-05-28,0.49787037037,88.7967407407,89.014,2.84344579595,-0.00444444444444,0.425555555556,0.43,0.0527280467454,0.00166666666667,0.353333333333,0.35,0.0326598632371,0.00277777777778,0.221111111111,0.23,0.0299794168072
